forecast_start,actual_t+0,predicted_t+0,actual_t+1,predicted_t+1,actual_t+2,predicted_t+2,actual_t+3,predicted_t+3,actual_t+4,predicted_t+4,actual_t+5,predicted_t+5,actual_t+6,predicted_t+6,actual_t+7,predicted_t+7,actual_t+8,predicted_t+8,actual_t+9,predicted_t+9,actual_t+10,predicted_t+10,actual_t+11,predicted_t+11,actual_t+12,predicted_t+12,actual_t+13,predicted_t+13,actual_t+14,predicted_t+14,actual_t+15,predicted_t+15,actual_t+16,predicted_t+16,actual_t+17,predicted_t+17,actual_t+18,predicted_t+18,actual_t+19,predicted_t+19,actual_t+20,predicted_t+20,actual_t+21,predicted_t+21,actual_t+22,predicted_t+22,actual_t+23,predicted_t+23,actual_t+24,predicted_t+24,actual_t+25,predicted_t+25,actual_t+26,predicted_t+26,actual_t+27,predicted_t+27,actual_t+28,predicted_t+28,actual_t+29,predicted_t+29,actual_t+30,predicted_t+30,actual_t+31,predicted_t+31,actual_t+32,predicted_t+32,actual_t+33,predicted_t+33,actual_t+34,predicted_t+34,actual_t+35,predicted_t+35,actual_t+36,predicted_t+36,actual_t+37,predicted_t+37,actual_t+38,predicted_t+38,actual_t+39,predicted_t+39,actual_t+40,predicted_t+40,actual_t+41,predicted_t+41,actual_t+42,predicted_t+42,actual_t+43,predicted_t+43,actual_t+44,predicted_t+44,actual_t+45,predicted_t+45,actual_t+46,predicted_t+46,actual_t+47,predicted_t+47,actual_t+48,predicted_t+48,actual_t+49,predicted_t+49,actual_t+50,predicted_t+50,actual_t+51,predicted_t+51,actual_t+52,predicted_t+52,actual_t+53,predicted_t+53,actual_t+54,predicted_t+54,actual_t+55,predicted_t+55,actual_t+56,predicted_t+56,actual_t+57,predicted_t+57,actual_t+58,predicted_t+58,actual_t+59,predicted_t+59,actual_t+60,predicted_t+60,actual_t+61,predicted_t+61,actual_t+62,predicted_t+62,actual_t+63,predicted_t+63,actual_t+64,predicted_t+64
2026-04-29 00:46:00,350.08735533291036,345.103,352.71857623435477,343.79718,351.1501530900091,343.0214,350.93815171041274,340.8962,351.9684418174779,339.7932,355.49374680368277,338.38873,358.9651211816772,337.23984,358.54942530537755,337.53683,357.6244661809083,336.71133,357.8259386919469,337.72314,359.0938402358592,339.7287,362.7531307784331,340.45804,361.5973753258159,341.39517,357.67103948073947,341.9627,358.9995231924263,342.2369,348.98700294416557,342.00134,348.9394723343733,338.39334,350.83694878177903,335.90268,351.0480483437779,334.1125,354.1703113467499,330.962,353.14542566096287,328.70172,350.7234788147578,325.45444,350.01232401565994,323.65286,344.26983789400055,319.58188,347.27095096904395,315.7053,341.52072023644337,312.6635,333.4282134139364,304.99054,327.225123797183,298.71313,317.81710747078466,292.20404,304.33816684878246,285.5968,289.5562205200776,279.83255,284.34908579463394,273.93985,284.98666239584867,271.95352,286.92823637378433,269.31558,287.31489425986234,266.74817,292.58647375678953,266.60776,303.7947303066715,268.49088,308.85534406315674,268.16223,310.63127316782146,265.86432,314.891494945872,265.28925,325.75384787606646,263.74478,339.20333169270435,264.9267,340.77387284469387,268.93765,344.8345815024955,273.9171,344.40920566005383,278.0188,341.87138319552986,282.4625,343.0314338890959,286.46198,322.9335781776502,292.57687,326.0205688202643,296.60574,325.67934474841144,298.62717,311.13751981386054,302.82773,311.8978221150747,306.47424,317.6390668598089,311.52554,321.2592703634007,314.37268,322.62755125167905,316.4957,315.85501647739636,315.77908,316.55674478672404,316.4042,313.42292650790876,318.04276,310.8556070533613,321.51425,315.48821476761805,321.26248,315.31947560964727,317.89575,314.6024098330149,319.4268,315.76823169168614,321.37613,323.04035660515075,322.52823,343.85137495121785,322.38477
2026-04-29 01:02:00,352.71857623435477,347.2666,351.1501530900091,345.74414,350.93815171041274,342.66562,351.9684418174779,340.76236,355.49374680368277,340.52258,358.9651211816772,342.13705,358.54942530537755,342.00876,357.6244661809083,342.7404,357.8259386919469,343.40414,359.0938402358592,343.03125,362.7531307784331,343.8897,361.5973753258159,343.0728,357.67103948073947,343.2062,358.9995231924263,343.24103,348.98700294416557,340.03903,348.9394723343733,341.89688,350.83694878177903,339.85745,351.0480483437779,337.61508,354.1703113467499,336.359,353.14542566096287,334.53296,350.7234788147578,330.34146,350.01232401565994,328.57806,344.26983789400055,327.80017,347.27095096904395,324.60696,341.52072023644337,322.26138,333.4282134139364,317.9149,327.225123797183,310.114,317.81710747078466,304.01517,304.33816684878246,298.51028,289.5562205200776,291.50424,284.34908579463394,286.984,284.98666239584867,284.17523,286.92823637378433,284.14413,287.31489425986234,283.82983,292.58647375678953,282.0781,303.7947303066715,278.3921,308.85534406315674,278.1722,310.63127316782146,278.3905,314.891494945872,274.70773,325.75384787606646,271.8759,339.20333169270435,270.98862,340.77387284469387,272.47498,344.8345815024955,275.42822,344.40920566005383,277.78915,341.87138319552986,281.59277,343.0314338890959,285.67368,322.9335781776502,287.2364,326.0205688202643,291.84677,325.67934474841144,297.22113,311.13751981386054,297.54916,311.8978221150747,298.7424,317.6390668598089,303.35995,321.2592703634007,307.80353,322.62755125167905,309.4874,315.85501647739636,310.71466,316.55674478672404,312.43353,313.42292650790876,314.31558,310.8556070533613,316.78506,315.48821476761805,317.04163,315.31947560964727,316.62094,314.6024098330149,314.8557,315.76823169168614,315.49445,323.04035660515075,318.15033,343.85137495121785,319.85388,346.5974169493136,319.1272
2026-04-29 01:34:00,351.1501530900091,348.6464,350.93815171041274,347.3465,351.9684418174779,344.61697,355.49374680368277,342.94702,358.9651211816772,342.4714,358.54942530537755,342.87912,357.6244661809083,343.5064,357.8259386919469,342.72922,359.0938402358592,343.15765,362.7531307784331,343.11832,361.5973753258159,343.3939,357.67103948073947,341.53372,358.9995231924263,342.114,348.98700294416557,339.46255,348.9394723343733,336.9914,350.83694878177903,337.9912,351.0480483437779,334.43195,354.1703113467499,332.65103,353.14542566096287,332.7804,350.7234788147578,329.98798,350.01232401565994,327.4821,344.26983789400055,324.0081,347.27095096904395,323.1483,341.52072023644337,317.64297,333.4282134139364,314.14404,327.225123797183,309.7087,317.81710747078466,303.53687,304.33816684878246,298.16583,289.5562205200776,292.41724,284.34908579463394,286.95963,284.98666239584867,280.48508,286.92823637378433,275.62628,287.31489425986234,275.87103,292.58647375678953,275.61826,303.7947303066715,273.21884,308.85534406315674,270.03473,310.63127316782146,270.663,314.891494945872,270.91156,325.75384787606646,267.6403,339.20333169270435,266.29163,340.77387284469387,267.88455,344.8345815024955,270.035,344.40920566005383,277.9201,341.87138319552986,283.55392,343.0314338890959,290.25894,322.9335781776502,294.26016,326.0205688202643,295.02145,325.67934474841144,296.8836,311.13751981386054,300.35538,311.8978221150747,301.63956,317.6390668598089,305.7269,321.2592703634007,311.87723,322.62755125167905,316.07877,315.85501647739636,317.71408,316.55674478672404,319.31393,313.42292650790876,320.44498,310.8556070533613,321.86737,315.48821476761805,322.70227,315.31947560964727,320.89487,314.6024098330149,319.8132,315.76823169168614,317.9322,323.04035660515075,318.32965,343.85137495121785,320.82596,346.5974169493136,322.7852,346.4971361672273,324.62964
2026-04-29 01:52:00,350.93815171041274,348.47647,351.9684418174779,347.29904,355.49374680368277,345.73828,358.9651211816772,345.73886,358.54942530537755,344.32187,357.6244661809083,344.44077,357.8259386919469,345.19775,359.0938402358592,344.4554,362.7531307784331,344.76218,361.5973753258159,344.84222,357.67103948073947,345.25726,358.9995231924263,344.1156,348.98700294416557,344.54327,348.9394723343733,344.46616,350.83694878177903,342.32495,351.0480483437779,339.62125,354.1703113467499,335.20178,353.14542566096287,334.04556,350.7234788147578,333.72595,350.01232401565994,329.16638,344.26983789400055,326.25464,347.27095096904395,321.71124,341.52072023644337,319.4396,333.4282134139364,311.31903,327.225123797183,305.4429,317.81710747078466,300.73254,304.33816684878246,297.0545,289.5562205200776,292.30588,284.34908579463394,289.62833,284.98666239584867,283.34933,286.92823637378433,277.57407,287.31489425986234,271.834,292.58647375678953,272.04196,303.7947303066715,268.30392,308.85534406315674,263.7767,310.63127316782146,260.50018,314.891494945872,261.0152,325.75384787606646,257.9716,339.20333169270435,255.72424,340.77387284469387,255.48358,344.8345815024955,254.94516,344.40920566005383,255.96783,341.87138319552986,258.07208,343.0314338890959,264.17297,322.9335781776502,267.79733,326.0205688202643,272.13382,325.67934474841144,274.07788,311.13751981386054,279.32516,311.8978221150747,284.72156,317.6390668598089,290.07236,321.2592703634007,294.45395,322.62755125167905,297.51245,315.85501647739636,301.40872,316.55674478672404,305.92545,313.42292650790876,308.86163,310.8556070533613,311.08945,315.48821476761805,311.8167,315.31947560964727,311.87332,314.6024098330149,312.63205,315.76823169168614,314.75574,323.04035660515075,315.9835,343.85137495121785,317.41638,346.5974169493136,319.5209,346.4971361672273,320.99988,345.51831002993885,323.76987
2026-04-29 02:10:00,351.9684418174779,347.89667,355.49374680368277,347.22345,358.9651211816772,346.4888,358.54942530537755,347.4882,357.6244661809083,346.73868,357.8259386919469,347.86584,359.0938402358592,348.60355,362.7531307784331,348.8183,361.5973753258159,348.4771,357.67103948073947,346.87152,358.9995231924263,347.1757,348.98700294416557,344.92877,348.9394723343733,346.83588,350.83694878177903,346.42844,351.0480483437779,345.27643,354.1703113467499,344.81363,353.14542566096287,344.1524,350.7234788147578,342.35394,350.01232401565994,341.7842,344.26983789400055,339.1525,347.27095096904395,337.3419,341.52072023644337,330.03503,333.4282134139364,326.08124,327.225123797183,319.67587,317.81710747078466,314.6739,304.33816684878246,308.30853,289.5562205200776,303.64346,284.34908579463394,298.94196,284.98666239584867,295.15646,286.92823637378433,290.05893,287.31489425986234,285.49106,292.58647375678953,283.60358,303.7947303066715,283.7102,308.85534406315674,279.4378,310.63127316782146,277.87198,314.891494945872,275.74496,325.75384787606646,275.1254,339.20333169270435,274.35718,340.77387284469387,274.82156,344.8345815024955,273.4873,344.40920566005383,276.39062,341.87138319552986,277.75784,343.0314338890959,281.04517,322.9335781776502,284.2646,326.0205688202643,287.84128,325.67934474841144,289.82996,311.13751981386054,292.0403,311.8978221150747,295.61526,317.6390668598089,299.95618,321.2592703634007,304.21985,322.62755125167905,305.5491,315.85501647739636,309.3226,316.55674478672404,313.73013,313.42292650790876,316.11148,310.8556070533613,317.36197,315.48821476761805,319.07053,315.31947560964727,318.3536,314.6024098330149,319.22125,315.76823169168614,320.93826,323.04035660515075,322.71295,343.85137495121785,323.65118,346.5974169493136,325.61276,346.4971361672273,327.5735,345.51831002993885,328.89276,348.2429828145583,329.81253
2026-04-29 02:20:00,355.49374680368277,349.4367,358.9651211816772,349.27448,358.54942530537755,348.16626,357.6244661809083,349.14236,357.8259386919469,349.13937,359.0938402358592,350.9709,362.7531307784331,350.98608,361.5973753258159,349.8836,357.67103948073947,350.45984,358.9995231924263,348.656,348.98700294416557,345.94403,348.9394723343733,344.16397,350.83694878177903,344.53064,351.0480483437779,343.1038,354.1703113467499,341.15262,353.14542566096287,339.69653,350.7234788147578,337.8918,350.01232401565994,334.68127,344.26983789400055,335.96182,347.27095096904395,332.77942,341.52072023644337,331.78604,333.4282134139364,325.53345,327.225123797183,320.9188,317.81710747078466,316.18546,304.33816684878246,308.77,289.5562205200776,300.47238,284.34908579463394,297.74197,284.98666239584867,293.36682,286.92823637378433,289.88806,287.31489425986234,286.08792,292.58647375678953,281.66434,303.7947303066715,279.89163,308.85534406315674,279.1954,310.63127316782146,279.23557,314.891494945872,277.85107,325.75384787606646,274.24203,339.20333169270435,274.68802,340.77387284469387,274.47812,344.8345815024955,276.9709,344.40920566005383,276.5577,341.87138319552986,279.8332,343.0314338890959,281.24942,322.9335781776502,283.48407,326.0205688202643,286.49063,325.67934474841144,289.24356,311.13751981386054,290.01273,311.8978221150747,292.7097,317.6390668598089,297.82712,321.2592703634007,303.53836,322.62755125167905,308.07187,315.85501647739636,310.49814,316.55674478672404,313.97263,313.42292650790876,318.36716,310.8556070533613,319.48984,315.48821476761805,321.3196,315.31947560964727,320.33365,314.6024098330149,321.76453,315.76823169168614,324.09384,323.04035660515075,324.6234,343.85137495121785,324.64868,346.5974169493136,326.33945,346.4971361672273,328.0253,345.51831002993885,329.1359,348.2429828145583,329.9144,352.0425162390655,329.88586
2026-04-29 02:43:00,358.9651211816772,354.18744,358.54942530537755,354.41647,357.6244661809083,354.22525,357.8259386919469,355.75702,359.0938402358592,356.83505,362.7531307784331,358.5988,361.5973753258159,359.29288,357.67103948073947,359.2696,358.9995231924263,358.63788,348.98700294416557,355.47192,348.9394723343733,351.85764,350.83694878177903,348.72446,351.0480483437779,346.83426,354.1703113467499,346.5024,353.14542566096287,344.02957,350.7234788147578,341.31772,350.01232401565994,338.45108,344.26983789400055,337.27524,347.27095096904395,337.99658,341.52072023644337,334.2414,333.4282134139364,332.17844,327.225123797183,326.3104,317.81710747078466,322.60336,304.33816684878246,318.7402,289.5562205200776,311.13995,284.34908579463394,306.73703,284.98666239584867,299.52145,286.92823637378433,295.38034,287.31489425986234,294.07175,292.58647375678953,288.68066,303.7947303066715,282.8209,308.85534406315674,279.56345,310.63127316782146,278.783,314.891494945872,275.69376,325.75384787606646,271.8958,339.20333169270435,269.73932,340.77387284469387,270.92844,344.8345815024955,268.71365,344.40920566005383,269.2019,341.87138319552986,268.7972,343.0314338890959,272.32892,322.9335781776502,274.11487,326.0205688202643,274.7187,325.67934474841144,276.60864,311.13751981386054,279.53647,311.8978221150747,281.37683,317.6390668598089,287.62628,321.2592703634007,291.41278,322.62755125167905,295.54916,315.85501647739636,300.88107,316.55674478672404,306.08194,313.42292650790876,310.18454,310.8556070533613,315.09723,315.48821476761805,316.94025,315.31947560964727,318.5321,314.6024098330149,319.31653,315.76823169168614,321.19016,323.04035660515075,323.36707,343.85137495121785,324.15903,346.5974169493136,326.34802,346.4971361672273,327.52228,345.51831002993885,329.2368,348.2429828145583,330.7178,352.0425162390655,333.9729,357.12334355990555,336.4957
2026-04-29 03:07:00,358.54942530537755,357.1137,357.6244661809083,356.69696,357.8259386919469,357.03882,359.0938402358592,357.55573,362.7531307784331,358.35257,361.5973753258159,360.0131,357.67103948073947,359.89948,358.9995231924263,359.13348,348.98700294416557,356.79544,348.9394723343733,355.0233,350.83694878177903,353.39673,351.0480483437779,350.70145,354.1703113467499,349.60352,353.14542566096287,347.88608,350.7234788147578,343.29324,350.01232401565994,340.19974,344.26983789400055,336.10095,347.27095096904395,335.59406,341.52072023644337,333.73474,333.4282134139364,327.68457,327.225123797183,322.5755,317.81710747078466,316.11072,304.33816684878246,309.91403,289.5562205200776,304.8902,284.34908579463394,298.5915,284.98666239584867,294.72806,286.92823637378433,287.36032,287.31489425986234,284.853,292.58647375678953,283.86478,303.7947303066715,282.0737,308.85534406315674,276.21466,310.63127316782146,271.75168,314.891494945872,270.8382,325.75384787606646,269.26828,339.20333169270435,265.99893,340.77387284469387,266.94183,344.8345815024955,268.02698,344.40920566005383,267.8837,341.87138319552986,268.51965,343.0314338890959,270.14438,322.9335781776502,272.13977,326.0205688202643,274.18622,325.67934474841144,275.35333,311.13751981386054,277.26282,311.8978221150747,281.06064,317.6390668598089,285.55017,321.2592703634007,289.97168,322.62755125167905,294.48273,315.85501647739636,295.8833,316.55674478672404,299.64886,313.42292650790876,306.09143,310.8556070533613,309.9683,315.48821476761805,314.0085,315.31947560964727,314.05313,314.6024098330149,316.38864,315.76823169168614,318.17892,323.04035660515075,320.03973,343.85137495121785,321.96335,346.5974169493136,324.81378,346.4971361672273,328.0573,345.51831002993885,328.4025,348.2429828145583,329.5232,352.0425162390655,331.72,357.12334355990555,335.49115,360.21451893500694,336.86917
2026-04-29 03:30:00,357.6244661809083,357.74594,357.8259386919469,358.14017,359.0938402358592,359.80194,362.7531307784331,359.86862,361.5973753258159,360.0242,357.67103948073947,359.80206,358.9995231924263,360.658,348.98700294416557,357.87344,348.9394723343733,354.5637,350.83694878177903,351.39026,351.0480483437779,348.96582,354.1703113467499,344.86652,353.14542566096287,343.84308,350.7234788147578,341.97473,350.01232401565994,337.71136,344.26983789400055,334.77127,347.27095096904395,331.6385,341.52072023644337,331.27148,333.4282134139364,326.88098,327.225123797183,323.13046,317.81710747078466,317.0893,304.33816684878246,311.51117,289.5562205200776,307.2635,284.34908579463394,304.22278,284.98666239584867,298.1232,286.92823637378433,297.14093,287.31489425986234,293.03607,292.58647375678953,290.36414,303.7947303066715,287.13818,308.85534406315674,284.19925,310.63127316782146,279.41553,314.891494945872,275.96753,325.75384787606646,273.94846,339.20333169270435,276.98483,340.77387284469387,277.87167,344.8345815024955,277.71133,344.40920566005383,281.60254,341.87138319552986,284.78333,343.0314338890959,287.22827,322.9335781776502,289.31052,326.0205688202643,290.18167,325.67934474841144,289.5533,311.13751981386054,290.49728,311.8978221150747,293.2876,317.6390668598089,297.2292,321.2592703634007,298.35846,322.62755125167905,301.43808,315.85501647739636,304.9319,316.55674478672404,308.11978,313.42292650790876,310.7673,310.8556070533613,313.81854,315.48821476761805,317.61142,315.31947560964727,319.7071,314.6024098330149,316.61697,315.76823169168614,319.23444,323.04035660515075,321.447,343.85137495121785,322.8403,346.5974169493136,323.1042,346.4971361672273,325.1888,345.51831002993885,329.27148,348.2429828145583,329.53217,352.0425162390655,329.87888,357.12334355990555,331.50244,360.21451893500694,334.59393,362.8408571235897,335.4064
2026-04-29 03:47:00,357.8259386919469,356.89166,359.0938402358592,356.96857,362.7531307784331,358.07727,361.5973753258159,358.18375,357.67103948073947,358.21814,358.9995231924263,356.9926,348.98700294416557,354.80286,348.9394723343733,353.72513,350.83694878177903,352.39014,351.0480483437779,349.9845,354.1703113467499,348.05975,353.14542566096287,345.46075,350.7234788147578,345.91324,350.01232401565994,346.497,344.26983789400055,342.4483,347.27095096904395,341.486,341.52072023644337,339.54514,333.4282134139364,335.59668,327.225123797183,332.0417,317.81710747078466,329.77466,304.33816684878246,327.6331,289.5562205200776,322.14215,284.34908579463394,320.58493,284.98666239584867,317.8077,286.92823637378433,314.40698,287.31489425986234,312.1159,292.58647375678953,309.123,303.7947303066715,306.3318,308.85534406315674,302.58096,310.63127316782146,298.0541,314.891494945872,292.77014,325.75384787606646,289.45477,339.20333169270435,287.40305,340.77387284469387,292.04224,344.8345815024955,295.17502,344.40920566005383,295.48795,341.87138319552986,297.39072,343.0314338890959,300.08536,322.9335781776502,301.39746,326.0205688202643,302.61072,325.67934474841144,302.27805,311.13751981386054,302.65134,311.8978221150747,301.9357,317.6390668598089,304.64288,321.2592703634007,306.64377,322.62755125167905,309.27887,315.85501647739636,313.6768,316.55674478672404,316.58313,313.42292650790876,318.17163,310.8556070533613,319.27576,315.48821476761805,320.8285,315.31947560964727,322.89676,314.6024098330149,324.09988,315.76823169168614,321.31232,323.04035660515075,323.768,343.85137495121785,323.61816,346.5974169493136,324.69467,346.4971361672273,325.3675,345.51831002993885,327.88638,348.2429828145583,331.1976,352.0425162390655,333.06494,357.12334355990555,334.68436,360.21451893500694,335.85336,362.8408571235897,336.9777,359.9784043274917,338.30273
2026-04-29 04:08:00,359.0938402358592,356.8281,362.7531307784331,356.17923,361.5973753258159,357.6063,357.67103948073947,358.53455,358.9995231924263,357.97446,348.98700294416557,356.40982,348.9394723343733,355.72372,350.83694878177903,354.2181,351.0480483437779,351.04156,354.1703113467499,348.47653,353.14542566096287,345.89447,350.7234788147578,345.0309,350.01232401565994,345.31366,344.26983789400055,345.97137,347.27095096904395,343.3361,341.52072023644337,340.3442,333.4282134139364,336.68405,327.225123797183,333.5607,317.81710747078466,330.17734,304.33816684878246,328.3856,289.5562205200776,324.87643,284.34908579463394,320.2622,284.98666239584867,315.90576,286.92823637378433,312.7327,287.31489425986234,308.816,292.58647375678953,308.66476,303.7947303066715,305.81412,308.85534406315674,300.5686,310.63127316782146,296.72305,314.891494945872,291.71127,325.75384787606646,288.1049,339.20333169270435,287.01935,340.77387284469387,286.06454,344.8345815024955,288.23788,344.40920566005383,292.0736,341.87138319552986,292.4348,343.0314338890959,293.13367,322.9335781776502,293.52145,326.0205688202643,291.5708,325.67934474841144,291.7952,311.13751981386054,292.48135,311.8978221150747,294.8268,317.6390668598089,296.3078,321.2592703634007,300.8036,322.62755125167905,302.9801,315.85501647739636,304.95462,316.55674478672404,308.9265,313.42292650790876,314.56363,310.8556070533613,316.88654,315.48821476761805,319.08658,315.31947560964727,320.58893,314.6024098330149,320.6604,315.76823169168614,322.15204,323.04035660515075,321.58054,343.85137495121785,323.56232,346.5974169493136,323.3355,346.4971361672273,325.26346,345.51831002993885,324.6001,348.2429828145583,325.34512,352.0425162390655,326.97925,357.12334355990555,328.81003,360.21451893500694,331.2536,362.8408571235897,331.1509,359.9784043274917,332.0701,353.37212262043863,333.3499
2026-04-29 04:22:00,362.7531307784331,358.6682,361.5973753258159,358.687,357.67103948073947,359.46506,358.9995231924263,360.35144,348.98700294416557,360.1265,348.9394723343733,359.27252,350.83694878177903,357.99933,351.0480483437779,355.61954,354.1703113467499,351.89697,353.14542566096287,348.47385,350.7234788147578,344.79135,350.01232401565994,344.4858,344.26983789400055,343.27548,347.27095096904395,342.81512,341.52072023644337,338.5479,333.4282134139364,335.4894,327.225123797183,330.17078,317.81710747078466,329.44492,304.33816684878246,327.53165,289.5562205200776,321.36746,284.34908579463394,314.1392,284.98666239584867,308.59967,286.92823637378433,303.50922,287.31489425986234,302.09573,292.58647375678953,300.32886,303.7947303066715,301.29074,308.85534406315674,295.97037,310.63127316782146,294.7064,314.891494945872,290.58868,325.75384787606646,287.99622,339.20333169270435,285.04803,340.77387284469387,285.67664,344.8345815024955,284.79623,344.40920566005383,287.4958,341.87138319552986,288.8875,343.0314338890959,289.05664,322.9335781776502,290.63324,326.0205688202643,291.98077,325.67934474841144,290.587,311.13751981386054,292.0663,311.8978221150747,294.09256,317.6390668598089,298.33527,321.2592703634007,300.8805,322.62755125167905,303.45892,315.85501647739636,303.8025,316.55674478672404,305.456,313.42292650790876,309.97226,310.8556070533613,313.64526,315.48821476761805,315.02136,315.31947560964727,317.80566,314.6024098330149,320.2183,315.76823169168614,322.6079,323.04035660515075,322.55005,343.85137495121785,322.14188,346.5974169493136,325.36554,346.4971361672273,326.08478,345.51831002993885,328.15753,348.2429828145583,327.1917,352.0425162390655,329.61514,357.12334355990555,331.90808,360.21451893500694,333.07513,362.8408571235897,336.1791,359.9784043274917,337.0589,353.37212262043863,337.7075,352.1345095407252,339.0674
2026-04-29 04:47:00,361.5973753258159,360.15097,357.67103948073947,360.921,358.9995231924263,359.97983,348.98700294416557,357.86002,348.9394723343733,357.85007,350.83694878177903,359.15445,351.0480483437779,357.1799,354.1703113467499,354.9004,353.14542566096287,352.4065,350.7234788147578,347.8488,350.01232401565994,342.2142,344.26983789400055,340.56586,347.27095096904395,339.13315,341.52072023644337,337.36603,333.4282134139364,331.2581,327.225123797183,326.59634,317.81710747078466,324.58862,304.33816684878246,324.33353,289.5562205200776,323.88425,284.34908579463394,315.83932,284.98666239584867,309.0619,286.92823637378433,304.40155,287.31489425986234,298.24463,292.58647375678953,296.93845,303.7947303066715,293.0146,308.85534406315674,290.28564,310.63127316782146,284.11386,314.891494945872,282.13223,325.75384787606646,277.6063,339.20333169270435,275.78546,340.77387284469387,273.27176,344.8345815024955,273.76776,344.40920566005383,275.35614,341.87138319552986,276.36365,343.0314338890959,276.39133,322.9335781776502,274.27347,326.0205688202643,276.28546,325.67934474841144,278.89145,311.13751981386054,278.53552,311.8978221150747,280.24023,317.6390668598089,283.5869,321.2592703634007,287.93616,322.62755125167905,291.17688,315.85501647739636,294.0523,316.55674478672404,294.26657,313.42292650790876,298.91998,310.8556070533613,303.17056,315.48821476761805,308.36563,315.31947560964727,309.26923,314.6024098330149,311.5289,315.76823169168614,316.82147,323.04035660515075,319.13434,343.85137495121785,318.4013,346.5974169493136,320.3116,346.4971361672273,324.4751,345.51831002993885,326.69357,348.2429828145583,328.74878,352.0425162390655,330.75598,357.12334355990555,334.3326,360.21451893500694,338.66974,362.8408571235897,342.42346,359.9784043274917,344.44962,353.37212262043863,346.3568,352.1345095407252,347.35144,356.3443762192064,347.57346
2026-04-29 05:10:00,357.67103948073947,358.87186,358.9995231924263,358.94727,348.98700294416557,357.6098,348.9394723343733,356.07538,350.83694878177903,355.12604,351.0480483437779,355.13678,354.1703113467499,351.1798,353.14542566096287,349.68268,350.7234788147578,347.4599,350.01232401565994,344.1839,344.26983789400055,340.6847,347.27095096904395,337.599,341.52072023644337,335.33655,333.4282134139364,331.1004,327.225123797183,327.2245,317.81710747078466,324.1378,304.33816684878246,323.80646,289.5562205200776,320.79608,284.34908579463394,319.26865,284.98666239584867,311.82205,286.92823637378433,308.45892,287.31489425986234,305.66367,292.58647375678953,301.1293,303.7947303066715,300.4448,308.85534406315674,297.69913,310.63127316782146,296.1888,314.891494945872,291.41406,325.75384787606646,291.20416,339.20333169270435,289.27054,340.77387284469387,286.7205,344.8345815024955,287.4158,344.40920566005383,288.8898,341.87138319552986,290.78015,343.0314338890959,292.5689,322.9335781776502,293.22964,326.0205688202643,294.73465,325.67934474841144,297.50955,311.13751981386054,299.7473,311.8978221150747,302.1698,317.6390668598089,304.585,321.2592703634007,308.12,322.62755125167905,311.94748,315.85501647739636,313.76553,316.55674478672404,314.84387,313.42292650790876,315.58917,310.8556070533613,319.37714,315.48821476761805,323.802,315.31947560964727,327.34424,314.6024098330149,325.99243,315.76823169168614,328.50925,323.04035660515075,330.19583,343.85137495121785,330.03772,346.5974169493136,331.01324,346.4971361672273,333.26993,345.51831002993885,335.1873,348.2429828145583,336.00778,352.0425162390655,339.12323,357.12334355990555,340.10306,360.21451893500694,342.7127,362.8408571235897,344.78705,359.9784043274917,347.3914,353.37212262043863,348.58432,352.1345095407252,350.59912,356.3443762192064,351.65015,358.9800063809802,352.15884
2026-04-29 05:37:00,358.9995231924263,356.07852,348.98700294416557,354.6158,348.9394723343733,353.74368,350.83694878177903,353.18167,351.0480483437779,352.62772,354.1703113467499,350.8704,353.14542566096287,348.3408,350.7234788147578,347.70105,350.01232401565994,344.6431,344.26983789400055,343.97864,347.27095096904395,341.23743,341.52072023644337,339.24146,333.4282134139364,337.4905,327.225123797183,334.04102,317.81710747078466,332.13257,304.33816684878246,328.89685,289.5562205200776,328.34042,284.34908579463394,325.70914,284.98666239584867,322.0524,286.92823637378433,316.65106,287.31489425986234,313.8539,292.58647375678953,315.48407,303.7947303066715,311.38278,308.85534406315674,310.2617,310.63127316782146,308.25815,314.891494945872,308.25793,325.75384787606646,306.82755,339.20333169270435,305.48248,340.77387284469387,306.4368,344.8345815024955,306.23624,344.40920566005383,310.14978,341.87138319552986,312.45645,343.0314338890959,312.95645,322.9335781776502,313.1682,326.0205688202643,313.95776,325.67934474841144,314.1859,311.13751981386054,316.05594,311.8978221150747,316.68005,317.6390668598089,318.6332,321.2592703634007,319.7774,322.62755125167905,321.81107,315.85501647739636,323.30853,316.55674478672404,324.12225,313.42292650790876,325.50925,310.8556070533613,325.7872,315.48821476761805,326.68222,315.31947560964727,327.7631,314.6024098330149,329.4107,315.76823169168614,329.28336,323.04035660515075,330.4726,343.85137495121785,333.1382,346.5974169493136,333.5971,346.4971361672273,335.43137,345.51831002993885,336.9625,348.2429828145583,338.35376,352.0425162390655,338.84332,357.12334355990555,341.1919,360.21451893500694,343.98422,362.8408571235897,343.7729,359.9784043274917,344.73102,353.37212262043863,347.69247,352.1345095407252,349.43613,356.3443762192064,351.18668,358.9800063809802,351.82065,358.94482197369,353.0184
