timestamp,carbon_intensity,coal,gas,nuclear,solar,unknown,wind,hydro
2026-05-22T03:45:00,422.89376842515065,14846.650000000001,77751.94,11556.1,0.5700000000000001,149.6,30561.75,135.0
2026-05-22T04:00:00,431.2009860350984,15029.91,79228.7,11556.39,0.52,149.5,28474.18,133.0
2026-05-22T04:15:00,438.4005298936376,15208.14,82897.33,11560.25,0.51,150.0,27124.809999999998,135.0
2026-05-22T04:30:00,444.5249810954245,15694.560000000001,84241.76000000001,11558.25,0.52,149.9,26163.43,134.0
2026-05-22T04:45:00,449.3673840190063,16104.96,84549.5,11559.66,0.65,149.6,25312.54,134.0
2026-05-22T05:00:00,451.57013979421816,16189.57,83771.96,11560.24,0.68,149.6,24642.99,135.0
2026-05-22T05:15:00,461.36031504536044,16946.17,85520.56,11561.36,0.94,149.6,22987.18,133.0
2026-05-22T05:30:00,463.7428413273151,17787.35,86081.11,11561.21,0.54,149.5,23553.2,131.0
2026-05-22T05:45:00,456.53316813247807,17622.21,84755.02,11563.9,0.53,149.3,25387.06,130.0
2026-05-22T06:00:00,447.4811713621851,16686.3,81999.39,11561.92,0.54,149.7,26428.440000000002,134.0
2026-05-22T06:15:00,443.3842174029441,16306.849999999999,83187.52,11565.61,16.78,149.2,27298.909999999996,133.0
2026-05-22T06:30:00,439.54553232427526,15931.880000000001,83227.69,11562.21,373.04,149.4,27611.65,131.0
2026-05-22T06:45:00,435.7434645304611,15839.95,82944.28,11563.48,1971.15,148.9,27110.45,134.0
2026-05-22T07:00:00,425.3925805892377,15914.23,83303.0,11561.75,6018.24,149.3,26903.09,137.0
2026-05-22T07:15:00,404.65457446778413,15679.85,78580.1,11562.14,12820.439999999999,149.9,26215.85,138.0
2026-05-22T07:30:00,380.6057509160566,15245.07,74028.06,11563.380000000001,21124.59,149.5,25200.82,139.0
2026-05-22T07:45:00,349.9546452189176,14456.49,68488.08,11565.33,32104.82,149.2,23561.63,138.0
2026-05-22T08:00:00,329.54036744712124,13638.34,64963.509999999995,11565.31,40088.18,149.7,21526.04,139.0
2026-05-22T08:15:00,311.2466032524438,12862.09,63859.369999999995,11566.06,48503.57,149.9,19962.129999999997,137.0
2026-05-22T08:30:00,298.8643722000633,12517.83,62659.740000000005,11565.41,54807.72,149.3,18829.57,135.0
2026-05-22T08:45:00,288.3803727475691,12354.279999999999,61537.520000000004,11567.1,60892.32,149.3,17740.91,138.0
2026-05-22T09:00:00,274.6829132883178,12073.59,59238.2,11565.01,67678.3,149.2,16897.23,138.0
2026-05-22T09:15:00,263.86168819507424,12053.279999999999,57317.64,11566.18,73930.3,149.7,16225.98,140.0
2026-05-22T09:30:00,258.0181172446193,11973.99,56447.69,11566.34,77310.69,149.3,15928.77,141.0
2026-05-22T09:45:00,252.42529232744502,11879.75,56224.520000000004,11566.5,80906.15,149.9,15980.439999999999,141.0
2026-05-22T10:00:00,252.67434696285832,11883.6,57163.18,11564.15,82048.73999999999,149.4,15748.45,141.0
2026-05-22T10:15:00,255.98091979855857,11952.380000000001,60481.93,11562.59,83723.19,149.3,15469.05,141.0
2026-05-22T10:30:00,250.99023968094252,12063.4,59608.649999999994,11563.1,87452.15,149.4,15241.369999999999,141.0
2026-05-22T10:45:00,253.80046489965562,12119.58,61504.130000000005,11561.380000000001,87686.97,149.6,15073.720000000001,141.0
2026-05-22T11:00:00,257.29841583001405,12189.65,63565.34,11557.8,88350.73999999999,149.5,14164.16,141.0
2026-05-22T11:15:00,259.30633072861247,12333.439999999999,64617.590000000004,11563.119999999999,89076.73,149.9,13520.11,141.0
2026-05-22T11:30:00,261.14112277412306,12328.21,65974.35,11558.74,89484.38,149.8,13081.55,141.0
