Start Time,Original Emission (g),Emission (6h) (g),Emission (12h) (g),Emission (24h) (g)
2026-04-23 18:40:00,104.86323025956213,103.68427869906257,102.63205973971414,96.82646455502866
2026-04-23 18:55:00,105.0152514544142,103.56569381710612,101.3108709514806,96.62954853329913
2026-04-23 19:10:00,105.24917138770878,103.49573727644857,102.11363329765408,97.04083729957986
2026-04-23 19:25:00,105.17106327185891,103.59918679753635,102.63205973971414,97.04083729957986
2026-04-23 19:40:00,104.8898435965077,103.51637360226029,102.90662203096736,97.04083729957986
2026-04-23 19:55:00,104.24312556019264,103.24540134089742,102.11363329765408,97.04083729957986
2026-04-23 20:10:00,104.0639398972256,102.90662203096736,101.3108709514806,96.82646455502866
2026-04-23 20:25:00,104.2352855902728,102.63205973971414,101.3108709514806,96.65001277485608
2026-04-23 20:40:00,104.69425195180884,102.90662203096736,101.3108709514806,96.82646455502866
2026-04-23 20:55:00,104.87331621042263,102.63205973971414,102.63205973971414,96.65001277485608
2026-04-23 21:10:00,104.98596954404852,102.63205973971414,102.63205973971414,98.91993633135327
2026-04-23 21:25:00,104.75485720058835,102.11363329765408,102.11363329765408,96.82646455502866
2026-04-23 21:40:00,104.56677022060461,102.11363329765408,102.11363329765408,96.82646455502866
2026-04-23 21:55:00,103.73658371873023,102.11363329765408,102.11363329765408,96.82646455502866
2026-04-23 22:10:00,102.86083052221701,102.63205973971414,102.63205973971414,102.63205973971414
2026-04-23 22:25:00,102.24548986268624,102.11363329765408,102.11363329765408,97.04083729957986
2026-04-23 22:40:00,102.72434490841343,101.3108709514806,101.3108709514806,101.3108709514806
2026-04-23 22:55:00,103.76636026273042,102.63205973971414,102.63205973971414,102.63205973971414
2026-04-23 23:10:00,104.33672205548083,101.3108709514806,98.19564551146516,96.82646455502866
2026-04-23 23:25:00,104.25180715531941,102.90662203096736,97.45443839063702,96.82646455502866
2026-04-23 23:40:00,104.05361335093004,99.2688576532644,97.04083729957986,97.04083729957986
2026-04-23 23:55:00,104.2201915824408,102.63205973971414,98.19564551146516,99.68838962677333
